origin,method,horizon_min,actual,pred
2018-01-08 14:55:00,seasonal_naive_24h,15,44.74707792207792,41.15498866213152
2018-01-08 14:55:00,seasonal_naive_24h,20,42.82698412698412,43.153174603174605
2018-01-08 14:55:00,seasonal_naive_24h,25,38.32970521541951,38.65037878787879
2018-01-08 14:55:00,seasonal_naive_24h,30,36.51587301587301,34.95492424242424
2018-01-08 14:55:00,arima_212,5,45.25752164502165,48.10810596541222
2018-01-08 14:55:00,arima_212,10,50.89166666666666,45.833872915939864
2018-01-08 14:55:00,arima_212,15,44.74707792207792,46.07547841649675
2018-01-08 14:55:00,arima_212,20,42.82698412698412,45.07775313723372
2018-01-08 14:55:00,arima_212,25,38.32970521541951,45.54725556991404
2018-01-08 14:55:00,arima_212,30,36.51587301587301,44.97360861606506
2018-01-08 15:25:00,prophet,5,36.10378787878789,37.056124674934026
2018-01-08 15:25:00,prophet,10,41.84472222222222,36.818485492682136
2018-01-08 15:25:00,prophet,15,32.99166666666667,36.58908544386993
2018-01-08 15:25:00,prophet,20,32.906060606060606,36.368425373412805
2018-01-08 15:25:00,prophet,25,33.62063492063492,36.156936082666824
2018-01-08 15:25:00,prophet,30,35.618290043290045,35.95497583342059
2018-01-08 15:25:00,prophet_level_adj,5,36.10378787878789,42.19935946007323
2018-01-08 15:25:00,prophet_level_adj,10,41.84472222222222,41.96172027782134
2018-01-08 15:25:00,prophet_level_adj,15,32.99166666666667,41.73232022900913
2018-01-08 15:25:00,prophet_level_adj,20,32.906060606060606,41.51166015855201
2018-01-08 15:25:00,prophet_level_adj,25,33.62063492063492,41.30017086780603
2018-01-08 15:25:00,prophet_level_adj,30,35.618290043290045,41.0982106185598
2018-01-08 15:25:00,persistence,5,36.10378787878789,36.51587301587301
2018-01-08 15:25:00,persistence,10,41.84472222222222,36.51587301587301
2018-01-08 15:25:00,persistence,15,32.99166666666667,36.51587301587301
2018-01-08 15:25:00,persistence,20,32.906060606060606,36.51587301587301
2018-01-08 15:25:00,persistence,25,33.62063492063492,36.51587301587301
2018-01-08 15:25:00,persistence,30,35.618290043290045,36.51587301587301
2018-01-08 15:25:00,moving_avg_30m,5,36.10378787878789,43.09480476534048
2018-01-08 15:25:00,moving_avg_30m,10,41.84472222222222,43.09480476534048
2018-01-08 15:25:00,moving_avg_30m,15,32.99166666666667,43.09480476534048
2018-01-08 15:25:00,moving_avg_30m,20,32.906060606060606,43.09480476534048
2018-01-08 15:25:00,moving_avg_30m,25,33.62063492063492,43.09480476534048
2018-01-08 15:25:00,moving_avg_30m,30,35.618290043290045,43.09480476534048
2018-01-08 15:25:00,seasonal_naive_24h,5,36.10378787878789,40.36287878787879
2018-01-08 15:25:00,seasonal_naive_24h,10,41.84472222222222,36.93560606060606
2018-01-08 15:25:00,seasonal_naive_24h,15,32.99166666666667,36.57256235827664
2018-01-08 15:25:00,seasonal_naive_24h,20,32.906060606060606,36.34285714285714
2018-01-08 15:25:00,seasonal_naive_24h,25,33.62063492063492,35.343939393939394
2018-01-08 15:25:00,seasonal_naive_24h,30,35.618290043290045,50.665909090909096
2018-01-08 15:25:00,arima_212,5,36.10378787878789,40.00251619970744
2018-01-08 15:25:00,arima_212,10,41.84472222222222,39.84132804313108
2018-01-08 15:25:00,arima_212,15,32.99166666666667,41.44750810235636
2018-01-08 15:25:00,arima_212,20,32.906060606060606,40.73657669584274
2018-01-08 15:25:00,arima_212,25,33.62063492063492,41.730040551757405
2018-01-08 15:25:00,arima_212,30,35.618290043290045,41.019989994546684
2018-01-08 15:55:00,prophet,5,47.04307359307359,35.68210632697497
2018-01-08 15:55:00,prophet,10,42.70877192982456,35.49937283017238
2018-01-08 15:55:00,prophet,15,41.15378787878788,35.32686280607772
2018-01-08 15:55:00,prophet,20,37.41055194805195,35.16463136399961
2018-01-08 15:55:00,prophet,25,34.249134199134204,35.01265747520704
2018-01-08 15:55:00,prophet,30,34.150000000000006,34.870845202967416
2018-01-08 15:55:00,prophet_level_adj,5,47.04307359307359,34.78357540596063
2018-01-08 15:55:00,prophet_level_adj,10,42.70877192982456,34.60084190915805
2018-01-08 15:55:00,prophet_level_adj,15,41.15378787878788,34.428331885063386
2018-01-08 15:55:00,prophet_level_adj,20,37.41055194805195,34.26610044298528
2018-01-08 15:55:00,prophet_level_adj,25,34.249134199134204,34.11412655419271
2018-01-08 15:55:00,prophet_level_adj,30,34.150000000000006,33.972314281953075
2018-01-08 15:55:00,persistence,5,47.04307359307359,35.618290043290045
2018-01-08 15:55:00,persistence,10,42.70877192982456,35.618290043290045
2018-01-08 15:55:00,persistence,15,41.15378787878788,35.618290043290045
2018-01-08 15:55:00,persistence,20,37.41055194805195,35.618290043290045
2018-01-08 15:55:00,persistence,25,34.249134199134204,35.618290043290045
2018-01-08 15:55:00,persistence,30,34.150000000000006,35.618290043290045
2018-01-08 15:55:00,moving_avg_30m,5,47.04307359307359,35.51419372294372
2018-01-08 15:55:00,moving_avg_30m,10,42.70877192982456,35.51419372294372
2018-01-08 15:55:00,moving_avg_30m,15,41.15378787878788,35.51419372294372
2018-01-08 15:55:00,moving_avg_30m,20,37.41055194805195,35.51419372294372
2018-01-08 15:55:00,moving_avg_30m,25,34.249134199134204,35.51419372294372
2018-01-08 15:55:00,moving_avg_30m,30,34.150000000000006,35.51419372294372
2018-01-08 15:55:00,seasonal_naive_24h,5,47.04307359307359,45.016666666666666
2018-01-08 15:55:00,seasonal_naive_24h,10,42.70877192982456,44.71111111111112
2018-01-08 15:55:00,seasonal_naive_24h,15,41.15378787878788,44.57420634920636
2018-01-08 15:55:00,seasonal_naive_24h,20,37.41055194805195,43.74848484848484
2018-01-08 15:55:00,seasonal_naive_24h,25,34.249134199134204,35.48571428571429
2018-01-08 15:55:00,seasonal_naive_24h,30,34.150000000000006,36.185551948051945
2018-01-08 15:55:00,arima_212,5,47.04307359307359,36.94157748167939
2018-01-08 15:55:00,arima_212,10,42.70877192982456,36.565140224711996
2018-01-08 15:55:00,arima_212,15,41.15378787878788,37.38800231917819
2018-01-08 15:55:00,arima_212,20,37.41055194805195,36.84407485942553
2018-01-08 15:55:00,arima_212,25,34.249134199134204,37.489883752429165
2018-01-08 15:55:00,arima_212,30,34.150000000000006,36.93907389927476
2018-01-08 16:25:00,prophet,5,34.21496598639455,35.254911968974916
2018-01-08 16:25:00,prophet,10,34.82833333333333,35.13609801050384
2018-01-08 16:25:00,prophet,15,33.90449134199134,35.02639959713938
2018-01-08 16:25:00,prophet,20,38.13106060606061,34.92544991683475
2018-01-08 16:25:00,prophet,25,36.63055555555555,34.83282378139555
2018-01-08 16:25:00,prophet,30,40.84729437229437,34.74804202607003
2018-01-08 16:25:00,prophet_level_adj,5,34.21496598639455,38.94665160861289
2018-01-08 16:25:00,prophet_level_adj,10,34.82833333333333,38.82783765014181
2018-01-08 16:25:00,prophet_level_adj,15,33.90449134199134,38.718139236777354
2018-01-08 16:25:00,prophet_level_adj,20,38.13106060606061,38.617189556472724
2018-01-08 16:25:00,prophet_level_adj,25,36.63055555555555,38.52456342103352
2018-01-08 16:25:00,prophet_level_adj,30,40.84729437229437,38.439781665708004
2018-01-08 16:25:00,persistence,5,34.21496598639455,34.150000000000006
2018-01-08 16:25:00,persistence,10,34.82833333333333,34.150000000000006
2018-01-08 16:25:00,persistence,15,33.90449134199134,34.150000000000006
2018-01-08 16:25:00,persistence,20,38.13106060606061,34.150000000000006
2018-01-08 16:25:00,persistence,25,36.63055555555555,34.150000000000006
2018-01-08 16:25:00,persistence,30,40.84729437229437,34.150000000000006
2018-01-08 16:25:00,moving_avg_30m,5,34.21496598639455,39.452553258145365
2018-01-08 16:25:00,moving_avg_30m,10,34.82833333333333,39.452553258145365
2018-01-08 16:25:00,moving_avg_30m,15,33.90449134199134,39.452553258145365
2018-01-08 16:25:00,moving_avg_30m,20,38.13106060606061,39.452553258145365
2018-01-08 16:25:00,moving_avg_30m,25,36.63055555555555,39.452553258145365
2018-01-08 16:25:00,moving_avg_30m,30,40.84729437229437,39.452553258145365
2018-01-08 16:25:00,seasonal_naive_24h,5,34.21496598639455,36.5410052910053
2018-01-08 16:25:00,seasonal_naive_24h,10,34.82833333333333,35.07936507936508
2018-01-08 16:25:00,seasonal_naive_24h,15,33.90449134199134,35.13333333333333
2018-01-08 16:25:00,seasonal_naive_24h,20,38.13106060606061,38.20510204081633
2018-01-08 16:25:00,seasonal_naive_24h,25,36.63055555555555,38.9991341991342
2018-01-08 16:25:00,seasonal_naive_24h,30,40.84729437229437,39.33181818181818
2018-01-08 16:25:00,arima_212,5,34.21496598639455,36.20137067270484
2018-01-08 16:25:00,arima_212,10,34.82833333333333,36.18030487157194
2018-01-08 16:25:00,arima_212,15,33.90449134199134,37.14579403107121
2018-01-08 16:25:00,arima_212,20,38.13106060606061,36.73168836124926
2018-01-08 16:25:00,arima_212,25,36.63055555555555,37.35534907779903
2018-01-08 16:25:00,arima_212,30,40.84729437229437,36.90108167583974
2018-01-08 16:55:00,prophet,5,49.63203463203463,34.904357655001036
2018-01-08 16:55:00,prophet,10,44.68310657596371,34.83683934979037
2018-01-08 16:55:00,prophet,15,40.74242424242424,34.775356953847435
2018-01-08 16:55:00,prophet,20,45.98149350649351,34.71926496394875
2018-01-08 16:55:00,prophet,25,37.30378787878788,34.66789179655227
2018-01-08 16:55:00,prophet,30,40.20757575757575,34.62054595864913
2018-01-08 16:55:00,prophet_level_adj,5,49.63203463203463,36.12145628320944
2018-01-08 16:55:00,prophet_level_adj,10,44.68310657596371,36.05393797799877
2018-01-08 16:55:00,prophet_level_adj,15,40.74242424242424,35.99245558205584
2018-01-08 16:55:00,prophet_level_adj,20,45.98149350649351,35.936363592157164
2018-01-08 16:55:00,prophet_level_adj,25,37.30378787878788,35.88499042476067
2018-01-08 16:55:00,prophet_level_adj,30,40.20757575757575,35.837644586857536
2018-01-08 16:55:00,persistence,5,49.63203463203463,40.84729437229437
2018-01-08 16:55:00,persistence,10,44.68310657596371,40.84729437229437
2018-01-08 16:55:00,persistence,15,40.74242424242424,40.84729437229437
2018-01-08 16:55:00,persistence,20,45.98149350649351,40.84729437229437
2018-01-08 16:55:00,persistence,25,37.30378787878788,40.84729437229437
2018-01-08 16:55:00,persistence,30,40.20757575757575,40.84729437229437
2018-01-08 16:55:00,moving_avg_30m,5,49.63203463203463,36.42611686593829
2018-01-08 16:55:00,moving_avg_30m,10,44.68310657596371,36.42611686593829
2018-01-08 16:55:00,moving_avg_30m,15,40.74242424242424,36.42611686593829
2018-01-08 16:55:00,moving_avg_30m,20,45.98149350649351,36.42611686593829
2018-01-08 16:55:00,moving_avg_30m,25,37.30378787878788,36.42611686593829
2018-01-08 16:55:00,moving_avg_30m,30,40.20757575757575,36.42611686593829
2018-01-08 16:55:00,seasonal_naive_24h,5,49.63203463203463,47.40075757575758
2018-01-08 16:55:00,seasonal_naive_24h,10,44.68310657596371,45.43712121212122
2018-01-08 16:55:00,seasonal_naive_24h,15,40.74242424242424,48.15784632034632
2018-01-08 16:55:00,seasonal_naive_24h,20,45.98149350649351,50.13888888888888
2018-01-08 16:55:00,seasonal_naive_24h,25,37.30378787878788,49.481060606060616
2018-01-08 16:55:00,seasonal_naive_24h,30,40.20757575757575,47.68888888888889
2018-01-08 16:55:00,arima_212,5,49.63203463203463,40.114693031472015
2018-01-08 16:55:00,arima_212,10,44.68310657596371,38.5506183895037
2018-01-08 16:55:00,arima_212,15,40.74242424242424,38.93447185826261
2018-01-08 16:55:00,arima_212,20,45.98149350649351,38.03544049886595
2018-01-08 16:55:00,arima_212,25,37.30378787878788,38.627580036843845
2018-01-08 16:55:00,arima_212,30,40.20757575757575,37.93933509852642
2018-01-08 17:25:00,prophet,5,35.93833333333333,35.88504730122389
2018-01-08 17:25:00,prophet,10,42.48787878787879,35.85405791054315
2018-01-08 17:25:00,prophet,15,41.35151515151515,35.82427782184847
2018-01-08 17:25:00,prophet,20,40.89206349206349,35.79500409413846
2018-01-08 17:25:00,prophet,25,40.19772727272727,35.765549226822245
2018-01-08 17:25:00,prophet,30,41.01731601731601,35.735247165808765
2018-01-08 17:25:00,prophet_level_adj,5,35.93833333333333,42.95705776362245
2018-01-08 17:25:00,prophet_level_adj,10,42.48787878787879,42.92606837294171
2018-01-08 17:25:00,prophet_level_adj,15,41.35151515151515,42.89628828424703
2018-01-08 17:25:00,prophet_level_adj,20,40.89206349206349,42.86701455653702
2018-01-08 17:25:00,prophet_level_adj,25,40.19772727272727,42.837559689220804
2018-01-08 17:25:00,prophet_level_adj,30,41.01731601731601,42.807257628207324
2018-01-08 17:25:00,persistence,5,35.93833333333333,40.20757575757575
2018-01-08 17:25:00,persistence,10,42.48787878787879,40.20757575757575
2018-01-08 17:25:00,persistence,15,41.35151515151515,40.20757575757575
2018-01-08 17:25:00,persistence,20,40.89206349206349,40.20757575757575
2018-01-08 17:25:00,persistence,25,40.19772727272727,40.20757575757575
2018-01-08 17:25:00,persistence,30,41.01731601731601,40.20757575757575
2018-01-08 17:25:00,moving_avg_30m,5,35.93833333333333,43.09173709887995
2018-01-08 17:25:00,moving_avg_30m,10,42.48787878787879,43.09173709887995
2018-01-08 17:25:00,moving_avg_30m,15,41.35151515151515,43.09173709887995
2018-01-08 17:25:00,moving_avg_30m,20,40.89206349206349,43.09173709887995
2018-01-08 17:25:00,moving_avg_30m,25,40.19772727272727,43.09173709887995
2018-01-08 17:25:00,moving_avg_30m,30,41.01731601731601,43.09173709887995
2018-01-08 17:25:00,seasonal_naive_24h,5,35.93833333333333,48.57175324675325
2018-01-08 17:25:00,seasonal_naive_24h,10,42.48787878787879,45.535714285714285
2018-01-08 17:25:00,seasonal_naive_24h,15,41.35151515151515,39.975
2018-01-08 17:25:00,seasonal_naive_24h,20,40.89206349206349,47.06468253968254
2018-01-08 17:25:00,seasonal_naive_24h,25,40.19772727272727,41.005833333333335
2018-01-08 17:25:00,seasonal_naive_24h,30,41.01731601731601,40.24393939393939
2018-01-08 17:25:00,arima_212,5,35.93833333333333,41.35457699515982
2018-01-08 17:25:00,arima_212,10,42.48787878787879,40.301420078866656
2018-01-08 17:25:00,arima_212,15,41.35151515151515,41.15691855836854
2018-01-08 17:25:00,arima_212,20,40.89206349206349,40.41427070402226
2018-01-08 17:25:00,arima_212,25,40.19772727272727,41.035876519620956
2018-01-08 17:25:00,arima_212,30,41.01731601731601,40.50513886285461
2018-01-08 17:55:00,prophet,5,45.87121212121212,36.13356598571243
2018-01-08 17:55:00,prophet,10,47.74166666666666,36.101863972850076
2018-01-08 17:55:00,prophet,15,48.05816326530612,36.0671314128387
2018-01-08 17:55:00,prophet,20,46.44047619047619,36.02884663003467
2018-01-08 17:55:00,prophet,25,42.735978835978834,35.98653727617327
2018-01-08 17:55:00,prophet,30,50.006818181818176,35.939784331625305
2018-01-08 17:55:00,prophet_level_adj,5,45.87121212121212,40.218803240828684
2018-01-08 17:55:00,prophet_level_adj,10,47.74166666666666,40.18710122796633
2018-01-08 17:55:00,prophet_level_adj,15,48.05816326530612,40.15236866795495
2018-01-08 17:55:00,prophet_level_adj,20,46.44047619047619,40.114083885150926
2018-01-08 17:55:00,prophet_level_adj,25,42.735978835978834,40.07177453128953
2018-01-08 17:55:00,prophet_level_adj,30,50.006818181818176,40.02502158674156
2018-01-08 17:55:00,persistence,5,45.87121212121212,41.01731601731601
2018-01-08 17:55:00,persistence,10,47.74166666666666,41.01731601731601
2018-01-08 17:55:00,persistence,15,48.05816326530612,41.01731601731601
2018-01-08 17:55:00,persistence,20,46.44047619047619,41.01731601731601
2018-01-08 17:55:00,persistence,25,42.735978835978834,41.01731601731601
2018-01-08 17:55:00,persistence,30,50.006818181818176,41.01731601731601
2018-01-08 17:55:00,moving_avg_30m,5,45.87121212121212,40.314139009139005
2018-01-08 17:55:00,moving_avg_30m,10,47.74166666666666,40.314139009139005
2018-01-08 17:55:00,moving_avg_30m,15,48.05816326530612,40.314139009139005
2018-01-08 17:55:00,moving_avg_30m,20,46.44047619047619,40.314139009139005
2018-01-08 17:55:00,moving_avg_30m,25,42.735978835978834,40.314139009139005
2018-01-08 17:55:00,moving_avg_30m,30,50.006818181818176,40.314139009139005
2018-01-08 17:55:00,seasonal_naive_24h,5,45.87121212121212,41.76493506493507
2018-01-08 17:55:00,seasonal_naive_24h,10,47.74166666666666,40.315584415584425
2018-01-08 17:55:00,seasonal_naive_24h,15,48.05816326530612,34.08977272727273
2018-01-08 17:55:00,seasonal_naive_24h,20,46.44047619047619,34.8875
2018-01-08 17:55:00,seasonal_naive_24h,25,42.735978835978834,34.27896825396825
2018-01-08 17:55:00,seasonal_naive_24h,30,50.006818181818176,31.511904761904766
2018-01-08 17:55:00,arima_212,5,45.87121212121212,41.68458799861694
2018-01-08 17:55:00,arima_212,10,47.74166666666666,40.542715585152635
2018-01-08 17:55:00,arima_212,15,48.05816326530612,41.228237332161356
2018-01-08 17:55:00,arima_212,20,46.44047619047619,40.51685131511377
2018-01-08 17:55:00,arima_212,25,42.735978835978834,41.05306531131513
2018-01-08 17:55:00,arima_212,30,50.006818181818176,40.570149186784796
2018-01-08 18:25:00,prophet,5,62.02651515151516,36.87861024415997
2018-01-08 18:25:00,prophet,10,49.70136054421768,36.82582467354894
2018-01-08 18:25:00,prophet,15,49.48268398268397,36.76681626948265
2018-01-08 18:25:00,prophet,20,50.70844155844156,36.701421369671046
2018-01-08 18:25:00,prophet,25,42.895238095238085,36.62954683897097
2018-01-08 18:25:00,prophet,30,48.98030303030303,36.55117079188163
2018-01-08 18:25:00,prophet_level_adj,5,62.02651515151516,46.676117404038365
2018-01-08 18:25:00,prophet_level_adj,10,49.70136054421768,46.62333183342733
2018-01-08 18:25:00,prophet_level_adj,15,49.48268398268397,46.56432342936104
2018-01-08 18:25:00,prophet_level_adj,20,50.70844155844156,46.49892852954943
2018-01-08 18:25:00,prophet_level_adj,25,42.895238095238085,46.42705399884936
2018-01-08 18:25:00,prophet_level_adj,30,48.98030303030303,46.348677951760024
2018-01-08 18:25:00,persistence,5,62.02651515151516,50.006818181818176
2018-01-08 18:25:00,persistence,10,49.70136054421768,50.006818181818176
2018-01-08 18:25:00,persistence,15,49.48268398268397,50.006818181818176
2018-01-08 18:25:00,persistence,20,50.70844155844156,50.006818181818176
2018-01-08 18:25:00,persistence,25,42.895238095238085,50.006818181818176
2018-01-08 18:25:00,persistence,30,48.98030303030303,50.006818181818176
2018-01-08 18:25:00,moving_avg_30m,5,62.02651515151516,46.80905254357634
2018-01-08 18:25:00,moving_avg_30m,10,49.70136054421768,46.80905254357634
2018-01-08 18:25:00,moving_avg_30m,15,49.48268398268397,46.80905254357634
2018-01-08 18:25:00,moving_avg_30m,20,50.70844155844156,46.80905254357634
2018-01-08 18:25:00,moving_avg_30m,25,42.895238095238085,46.80905254357634
2018-01-08 18:25:00,moving_avg_30m,30,48.98030303030303,46.80905254357634
2018-01-08 18:25:00,seasonal_naive_24h,5,62.02651515151516,34.78138528138528
2018-01-08 18:25:00,seasonal_naive_24h,10,49.70136054421768,35.726190476190474
2018-01-08 18:25:00,seasonal_naive_24h,15,49.48268398268397,29.74523809523809
2018-01-08 18:25:00,seasonal_naive_24h,20,50.70844155844156,33.98030303030303
2018-01-08 18:25:00,seasonal_naive_24h,25,42.895238095238085,31.9
2018-01-08 18:25:00,seasonal_naive_24h,30,48.98030303030303,32.581818181818186
2018-01-08 18:25:00,arima_212,5,62.02651515151516,48.87378752766633
2018-01-08 18:25:00,arima_212,10,49.70136054421768,46.490142883231805
2018-01-08 18:25:00,arima_212,15,49.48268398268397,47.04537469885107
2018-01-08 18:25:00,arima_212,20,50.70844155844156,45.63172554209184
2018-01-08 18:25:00,arima_212,25,42.895238095238085,46.556313890443604
2018-01-08 18:25:00,arima_212,30,48.98030303030303,45.4420004753279
2018-01-08 18:55:00,prophet,5,53.04637188208616,37.60647957089844
2018-01-08 18:55:00,prophet,10,47.76290726817042,37.51694169568587
2018-01-08 18:55:00,prophet,15,48.08248299319729,37.42008858854616
2018-01-08 18:55:00,prophet,20,47.30757575757577,37.316199921801875
2018-01-08 18:55:00,prophet,25,47.89545454545453,37.205627576904746
2018-01-08 18:55:00,prophet,30,40.029545454545456,37.08879266940333
2018-01-08 18:55:00,prophet_level_adj,5,53.04637188208616,50.39000771716551
2018-01-08 18:55:00,prophet_level_adj,10,47.76290726817042,50.30046984195294
2018-01-08 18:55:00,prophet_level_adj,15,48.08248299319729,50.203616734813224
2018-01-08 18:55:00,prophet_level_adj,20,47.30757575757577,50.09972806806894
2018-01-08 18:55:00,prophet_level_adj,25,47.89545454545453,49.98915572317181
2018-01-08 18:55:00,prophet_level_adj,30,40.029545454545456,49.8723208156704
2018-01-08 18:55:00,persistence,5,53.04637188208616,48.98030303030303
2018-01-08 18:55:00,persistence,10,47.76290726817042,48.98030303030303
2018-01-08 18:55:00,persistence,15,48.08248299319729,48.98030303030303
2018-01-08 18:55:00,persistence,20,47.30757575757577,48.98030303030303
2018-01-08 18:55:00,persistence,25,47.89545454545453,48.98030303030303
2018-01-08 18:55:00,persistence,30,40.029545454545456,48.98030303030303
2018-01-08 18:55:00,moving_avg_30m,5,53.04637188208616,50.63242372706659
2018-01-08 18:55:00,moving_avg_30m,10,47.76290726817042,50.63242372706659
2018-01-08 18:55:00,moving_avg_30m,15,48.08248299319729,50.63242372706659
2018-01-08 18:55:00,moving_avg_30m,20,47.30757575757577,50.63242372706659
2018-01-08 18:55:00,moving_avg_30m,25,47.89545454545453,50.63242372706659
2018-01-08 18:55:00,moving_avg_30m,30,40.029545454545456,50.63242372706659
2018-01-08 18:55:00,seasonal_naive_24h,5,53.04637188208616,37.32721861471861
2018-01-08 18:55:00,seasonal_naive_24h,10,47.76290726817042,33.45056689342404
2018-01-08 18:55:00,seasonal_naive_24h,15,48.08248299319729,38.18571428571428
2018-01-08 18:55:00,seasonal_naive_24h,20,47.30757575757577,34.916666666666664
2018-01-08 18:55:00,seasonal_naive_24h,25,47.89545454545453,34.346969696969694
2018-01-08 18:55:00,seasonal_naive_24h,30,40.029545454545456,31.12083333333333
2018-01-08 18:55:00,arima_212,5,53.04637188208616,49.01133574316508
2018-01-08 18:55:00,arima_212,10,47.76290726817042,48.27204067407875
2018-01-08 18:55:00,arima_212,15,48.08248299319729,48.55672897124191
2018-01-08 18:55:00,arima_212,20,47.30757575757577,48.17420878896824
2018-01-08 18:55:00,arima_212,25,47.89545454545453,48.42229770292141
2018-01-08 18:55:00,arima_212,30,40.029545454545456,48.18715302913813
2018-01-08 19:25:00,prophet,5,40.63163265306123,37.853911729395136
2018-01-08 19:25:00,prophet,10,43.686796536796535,37.72773807832654
2018-01-08 19:25:00,prophet,15,46.08121693121693,37.59612774852917
2018-01-08 19:25:00,prophet,20,52.17916666666665,37.45975372297174
2018-01-08 19:25:00,prophet,25,50.06481481481482,37.319339819190255
2018-01-08 19:25:00,prophet,30,44.68253968253968,37.17565471331276
2018-01-08 19:25:00,prophet_level_adj,5,40.63163265306123,46.97478522957449
2018-01-08 19:25:00,prophet_level_adj,10,43.686796536796535,46.848611578505896
2018-01-08 19:25:00,prophet_level_adj,15,46.08121693121693,46.71700124870853
2018-01-08 19:25:00,prophet_level_adj,20,52.17916666666665,46.5806272231511
2018-01-08 19:25:00,prophet_level_adj,25,50.06481481481482,46.44021331936961
2018-01-08 19:25:00,prophet_level_adj,30,44.68253968253968,46.29652821349212
2018-01-08 19:25:00,persistence,5,40.63163265306123,40.029545454545456
2018-01-08 19:25:00,persistence,10,43.686796536796535,40.029545454545456
2018-01-08 19:25:00,persistence,15,46.08121693121693,40.029545454545456
2018-01-08 19:25:00,persistence,20,52.17916666666665,40.029545454545456
2018-01-08 19:25:00,persistence,25,50.06481481481482,40.029545454545456
2018-01-08 19:25:00,persistence,30,44.68253968253968,40.029545454545456
2018-01-08 19:25:00,moving_avg_30m,5,40.63163265306123,47.354056316838275
2018-01-08 19:25:00,moving_avg_30m,10,43.686796536796535,47.354056316838275
2018-01-08 19:25:00,moving_avg_30m,15,46.08121693121693,47.354056316838275
2018-01-08 19:25:00,moving_avg_30m,20,52.17916666666665,47.354056316838275
2018-01-08 19:25:00,moving_avg_30m,25,50.06481481481482,47.354056316838275
2018-01-08 19:25:00,moving_avg_30m,30,44.68253968253968,47.354056316838275
2018-01-08 19:25:00,seasonal_naive_24h,5,40.63163265306123,33.107142857142854
2018-01-08 19:25:00,seasonal_naive_24h,10,43.686796536796535,35.26931216931217
2018-01-08 19:25:00,seasonal_naive_24h,15,46.08121693121693,27.3
2018-01-08 19:25:00,seasonal_naive_24h,20,52.17916666666665,32.09285714285714
2018-01-08 19:25:00,seasonal_naive_24h,25,50.06481481481482,32.58160173160173
2018-01-08 19:25:00,seasonal_naive_24h,30,44.68253968253968,31.548484848484847
2018-01-08 19:25:00,arima_212,5,40.63163265306123,42.34965167655875
2018-01-08 19:25:00,arima_212,10,43.686796536796535,44.54520477077955
2018-01-08 19:25:00,arima_212,15,46.08121693121693,44.61581167121736
2018-01-08 19:25:00,arima_212,20,52.17916666666665,45.44942894046341
2018-01-08 19:25:00,arima_212,25,50.06481481481482,45.15862292628011
2018-01-08 19:25:00,arima_212,30,44.68253968253968,45.596478346542874
2018-01-08 19:55:00,prophet,5,44.3797619047619,37.62350311262568
2018-01-08 19:55:00,prophet,10,40.42002164502165,37.47593607226011
2018-01-08 19:55:00,prophet,15,44.44015151515152,37.32690051282593
2018-01-08 19:55:00,prophet,20,40.24092970521541,37.17729282217083
2018-01-08 19:55:00,prophet,25,42.33560090702948,37.02802404270268
2018-01-08 19:55:00,prophet,30,39.11825396825397,36.88001248245572
2018-01-08 19:55:00,prophet_level_adj,5,44.3797619047619,45.735906734563535
2018-01-08 19:55:00,prophet_level_adj,10,40.42002164502165,45.58833969419797
2018-01-08 19:55:00,prophet_level_adj,15,44.44015151515152,45.43930413476379
2018-01-08 19:55:00,prophet_level_adj,20,40.24092970521541,45.289696444108685
2018-01-08 19:55:00,prophet_level_adj,25,42.33560090702948,45.14042766464054
2018-01-08 19:55:00,prophet_level_adj,30,39.11825396825397,44.99241610439358
2018-01-08 19:55:00,persistence,5,44.3797619047619,44.68253968253968
2018-01-08 19:55:00,persistence,10,40.42002164502165,44.68253968253968
2018-01-08 19:55:00,persistence,15,44.44015151515152,44.68253968253968
2018-01-08 19:55:00,persistence,20,40.24092970521541,44.68253968253968
2018-01-08 19:55:00,persistence,25,42.33560090702948,44.68253968253968
2018-01-08 19:55:00,persistence,30,39.11825396825397,44.68253968253968
2018-01-08 19:55:00,moving_avg_30m,5,44.3797619047619,46.221027880849306
2018-01-08 19:55:00,moving_avg_30m,10,40.42002164502165,46.221027880849306
2018-01-08 19:55:00,moving_avg_30m,15,44.44015151515152,46.221027880849306
2018-01-08 19:55:00,moving_avg_30m,20,40.24092970521541,46.221027880849306
2018-01-08 19:55:00,moving_avg_30m,25,42.33560090702948,46.221027880849306
2018-01-08 19:55:00,moving_avg_30m,30,39.11825396825397,46.221027880849306
2018-01-08 19:55:00,seasonal_naive_24h,5,44.3797619047619,32.54772727272728
2018-01-08 19:55:00,seasonal_naive_24h,10,40.42002164502165,35.85691609977324
2018-01-08 19:55:00,seasonal_naive_24h,15,44.44015151515152,36.53730158730159
2018-01-08 19:55:00,seasonal_naive_24h,20,40.24092970521541,41.21122448979592
2018-01-08 19:55:00,seasonal_naive_24h,25,42.33560090702948,35.4969696969697
2018-01-08 19:55:00,seasonal_naive_24h,30,39.11825396825397,36.46969696969697
2018-01-08 19:55:00,arima_212,5,44.3797619047619,45.31458259599655
2018-01-08 19:55:00,arima_212,10,40.42002164502165,46.110846377351955
2018-01-08 19:55:00,arima_212,15,44.44015151515152,46.06895456488799
2018-01-08 19:55:00,arima_212,20,40.24092970521541,46.388805090946114
